timestamp,animal_id,species,forest,latitude,longitude,location_status,heart_rate,temperature,motion_detected,motion_type,episode_start_time,episode_end_time,behavior_duration_hours
05-01-2024 13:46,A008,Lion,Yellowstone,-1.963539102,30.03916973,OK,105,38.91,Yes,Running,05-01-2024 13:46,05-01-2024 14:25,0.65
05-01-2024 13:46,A008,Lion,Sundarbans,-1.958202983,30.03021591,OK,93,35.88,Yes,Running,05-01-2024 13:46,05-01-2024 14:09,0.38
05-01-2024 13:51,A008,Lion,Sundarbans,-1.958151276,30.03056764,OK,93,36.19,Yes,Running,05-01-2024 13:51,05-01-2024 14:06,0.25
05-01-2024 13:56,A008,Lion,Sundarbans,-1.958021216,30.0305233,OK,99,35.77,Yes,Running,05-01-2024 13:56,05-01-2024 15:24,1.47
05-01-2024 14:01,A008,Lion,Sundarbans,-1.958177491,30.03049133,OK,98,36.2,Yes,Running,05-01-2024 14:01,05-01-2024 14:32,0.52
05-01-2024 14:06,A008,Lion,Sundarbans,-1.958487136,30.03038997,OK,96,36.01,Yes,Running,05-01-2024 14:06,05-01-2024 16:01,1.92
05-01-2024 14:11,A008,Lion,Sundarbans,-1.958005131,30.03045862,OK,96,35.69,Yes,Running,05-01-2024 14:11,05-01-2024 15:08,0.95
05-01-2024 14:16,A008,Lion,Sundarbans,-1.958369499,30.03014343,OK,98,36.04,Yes,Running,05-01-2024 14:16,05-01-2024 15:26,1.17
05-01-2024 14:21,A008,Lion,Sundarbans,-1.958202274,30.03064836,OK,99,35.86,Yes,Running,05-01-2024 14:21,05-01-2024 16:17,1.93
05-01-2024 14:26,A008,Lion,Sundarbans,-1.958062972,30.03063494,OK,96,35.83,Yes,Running,05-01-2024 14:26,05-01-2024 14:36,0.17
05-01-2024 14:31,A008,Lion,Sundarbans,-1.958029152,30.03049225,OK,95,35.78,Yes,Running,05-01-2024 14:31,05-01-2024 15:25,0.9
05-01-2024 14:36,A008,Lion,Sundarbans,-1.958337093,30.03051307,OK,98,35.88,Yes,Running,05-01-2024 14:36,05-01-2024 15:21,0.75
05-01-2024 14:41,A008,Lion,Sundarbans,-1.958395685,30.03023361,OK,96,36.12,Yes,Running,05-01-2024 14:41,05-01-2024 15:31,0.83
05-01-2024 14:46,A008,Lion,Sundarbans,-1.958416321,30.03032259,OK,96,36.14,Yes,Running,05-01-2024 14:46,05-01-2024 16:10,1.4
05-01-2024 16:29,A008,Lion,Daintree,-1.95215,30.038331,OK,65,38.1,No,Stationary,05-01-2024 16:29,05-01-2024 16:29,0
05-01-2024 16:34,A008,Lion,Daintree,-1.952427542,30.0380497,OK,68,37.89,No,Stationary,05-01-2024 16:34,05-01-2024 18:13,1.65
05-01-2024 16:39,A008,Lion,Daintree,-1.952422667,30.03823688,OK,63,38.19,No,Stationary,05-01-2024 16:39,05-01-2024 18:12,1.55
05-01-2024 16:44,A008,Lion,Daintree,-1.952441887,30.03837651,OK,63,38.15,No,Stationary,05-01-2024 16:44,05-01-2024 18:01,1.28
05-01-2024 16:49,A008,Lion,Daintree,-1.95213071,30.03822054,OK,62,37.83,No,Stationary,05-01-2024 16:49,05-01-2024 16:58,0.15
05-01-2024 16:54,A008,Lion,Daintree,-1.952334323,30.03843921,OK,64,38.16,No,Stationary,05-01-2024 16:54,05-01-2024 18:36,1.7
05-01-2024 16:59,A008,Lion,Daintree,-1.952194561,30.03856812,OK,67,37.98,No,Stationary,05-01-2024 16:59,05-01-2024 17:59,1
05-01-2024 17:04,A008,Lion,Daintree,-1.952156578,30.03856568,OK,63,37.95,No,Stationary,05-01-2024 17:04,05-01-2024 18:19,1.25
05-01-2024 17:09,A008,Lion,Daintree,-1.952439849,30.03862954,OK,66,38.24,No,Stationary,05-01-2024 17:09,05-01-2024 18:20,1.18
05-01-2024 17:14,A008,Lion,Daintree,-1.952003367,30.03858556,OK,67,38.19,No,Stationary,05-01-2024 17:14,05-01-2024 17:44,0.5
05-01-2024 17:19,A008,Lion,Daintree,-1.952164776,30.03807823,OK,67,38.2,No,Stationary,05-01-2024 17:19,05-01-2024 19:09,1.83
05-01-2024 17:24,A008,Lion,Daintree,-1.952374228,30.0384347,OK,62,38,No,Stationary,05-01-2024 17:24,05-01-2024 18:45,1.35
05-01-2024 17:29,A008,Lion,Daintree,-1.951855681,30.03846568,OK,65,38.35,No,Stationary,05-01-2024 17:29,05-01-2024 18:38,1.15
05-01-2024 17:34,A008,Lion,Daintree,-1.952038696,30.03812343,OK,66,38.06,No,Stationary,05-01-2024 17:34,05-01-2024 19:13,1.65
05-01-2024 17:39,A008,Lion,Daintree,-1.952277932,30.03830297,OK,64,37.8,No,Stationary,05-01-2024 17:39,05-01-2024 19:23,1.73
05-01-2024 17:44,A008,Lion,Daintree,-1.95215839,30.03823241,OK,64,37.84,No,Stationary,05-01-2024 17:44,05-01-2024 19:40,1.93
05-01-2024 17:49,A008,Lion,Daintree,-1.951991626,30.03816682,OK,68,38.07,No,Stationary,05-01-2024 17:49,05-01-2024 19:48,1.98
05-01-2024 17:54,A008,Lion,Daintree,-1.952393476,30.03803255,OK,68,37.81,No,Stationary,05-01-2024 17:54,05-01-2024 19:50,1.93
05-01-2024 17:59,A008,Lion,Daintree,-1.95216815,30.03851773,OK,62,38.3,No,Stationary,05-01-2024 17:59,05-01-2024 18:11,0.2
05-01-2024 18:04,A008,Lion,Daintree,-1.952213802,30.03815212,OK,66,38.11,No,Stationary,05-01-2024 18:04,05-01-2024 19:12,1.13
05-01-2024 18:09,A008,Lion,Daintree,-1.952330591,30.03825165,OK,64,38.2,No,Stationary,05-01-2024 18:09,05-01-2024 19:31,1.37
05-01-2024 19:29,A008,Lion,Daintree,-1.946603,30.041555,OK,54,36.2,Yes,Walking,05-01-2024 19:29,05-01-2024 19:29,0
05-01-2024 19:34,A008,Lion,Daintree,-1.946622956,30.04161538,OK,53,36.16,Yes,Walking,05-01-2024 19:34,05-01-2024 20:25,0.85
05-01-2024 19:39,A008,Lion,Daintree,-1.946885584,30.04173326,OK,51,36.13,Yes,Walking,05-01-2024 19:39,05-01-2024 20:02,0.38
05-01-2024 19:44,A008,Lion,Daintree,-1.946780413,30.04156845,OK,53,36.05,Yes,Walking,05-01-2024 19:44,05-01-2024 20:09,0.42
05-01-2024 19:49,A008,Lion,Daintree,-1.946572325,30.04169807,OK,53,35.96,Yes,Walking,05-01-2024 19:49,05-01-2024 20:35,0.77
05-01-2024 19:54,A008,Lion,Daintree,-1.946701066,30.04129373,OK,56,36.05,Yes,Walking,05-01-2024 19:54,05-01-2024 20:52,0.97
05-01-2024 19:59,A008,Lion,Daintree,-1.946522493,30.04177621,OK,51,36.4,Yes,Walking,05-01-2024 19:59,05-01-2024 20:06,0.12
05-01-2024 20:04,A008,Lion,Daintree,-1.946467589,30.041298,OK,52,35.97,Yes,Walking,05-01-2024 20:04,05-01-2024 21:34,1.5
05-01-2024 20:09,A008,Lion,Daintree,-1.946484153,30.04162539,OK,51,36.2,Yes,Walking,05-01-2024 20:09,05-01-2024 21:52,1.72
05-01-2024 20:14,A008,Lion,Daintree,-1.946759481,30.04126931,OK,56,36.34,Yes,Walking,05-01-2024 20:14,05-01-2024 21:57,1.72
05-01-2024 20:19,A008,Lion,Daintree,-1.94644396,30.0415728,OK,54,35.93,Yes,Walking,05-01-2024 20:19,05-01-2024 21:13,0.9
05-01-2024 20:24,A008,Lion,Daintree,-1.946724754,30.04128175,OK,52,36.15,Yes,Walking,05-01-2024 20:24,05-01-2024 21:12,0.8
05-01-2024 20:29,A008,Lion,Daintree,-1.946313939,30.04167705,OK,56,36.05,Yes,Walking,05-01-2024 20:29,05-01-2024 22:16,1.78
05-01-2024 20:34,A008,Lion,Daintree,-1.946504883,30.04169756,OK,54,36.22,Yes,Walking,05-01-2024 20:34,05-01-2024 22:33,1.98
05-01-2024 20:39,A008,Lion,Daintree,-1.946413048,30.04179396,OK,51,36.18,Yes,Walking,05-01-2024 20:39,05-01-2024 21:50,1.18
05-01-2024 20:44,A008,Lion,Daintree,-1.946598021,30.04181845,OK,57,35.92,Yes,Walking,05-01-2024 20:44,05-01-2024 21:36,0.87
05-01-2024 20:49,A008,Lion,Daintree,-1.946582806,30.04157573,OK,53,36.46,Yes,Walking,05-01-2024 20:49,05-01-2024 21:06,0.28
05-01-2024 20:54,A008,Lion,Daintree,-1.946643296,30.04174026,OK,56,36.33,Yes,Walking,05-01-2024 20:54,05-01-2024 21:57,1.05
05-01-2024 20:59,A008,Lion,Daintree,-1.946305828,30.04183097,OK,55,36.21,Yes,Walking,05-01-2024 20:59,05-01-2024 21:22,0.38
05-01-2024 21:04,A008,Lion,Daintree,-1.946373811,30.0412879,OK,52,36.02,Yes,Walking,05-01-2024 21:04,05-01-2024 22:50,1.77
05-01-2024 21:09,A008,Lion,Daintree,-1.946402414,30.04153729,OK,54,36.31,Yes,Walking,05-01-2024 21:09,05-01-2024 22:35,1.43
05-01-2024 23:11,A008,Lion,Amazon,-1.97011,30.04662,OK,49,37.9,No,Stationary,05-01-2024 23:11,05-01-2024 23:11,0
05-01-2024 23:16,A008,Lion,Amazon,-1.97003498,30.04680716,OK,52,37.67,No,Stationary,05-01-2024 23:16,05-01-2024 23:54,0.63
05-01-2024 23:21,A008,Lion,Amazon,-1.969902509,30.04669366,OK,48,37.61,No,Stationary,05-01-2024 23:21,06-01-2024 00:10,0.82
05-01-2024 23:26,A008,Lion,Amazon,-1.970228431,30.04645483,OK,50,38.14,No,Stationary,05-01-2024 23:26,06-01-2024 00:51,1.42
05-01-2024 23:31,A008,Lion,Amazon,-1.969832673,30.04663373,OK,48,38.2,No,Stationary,05-01-2024 23:31,06-01-2024 00:35,1.07
05-01-2024 23:36,A008,Lion,Amazon,-1.969901374,30.0463786,OK,50,38.09,No,Stationary,05-01-2024 23:36,06-01-2024 00:28,0.87
05-01-2024 23:41,A008,Lion,Amazon,-1.970345819,30.04674741,OK,49,38,No,Stationary,05-01-2024 23:41,06-01-2024 00:36,0.92
05-01-2024 23:46,A008,Lion,Amazon,-1.970280404,30.04676348,OK,46,37.6,No,Stationary,05-01-2024 23:46,06-01-2024 00:38,0.87
05-01-2024 23:51,A008,Lion,Amazon,-1.969934791,30.04679869,OK,51,37.91,No,Stationary,05-01-2024 23:51,06-01-2024 00:44,0.88
05-01-2024 23:56,A008,Lion,Amazon,-1.970349622,30.04661719,OK,46,38.19,No,Stationary,05-01-2024 23:56,06-01-2024 01:24,1.47
06-01-2024 00:01,A008,Lion,Amazon,-1.970114564,30.04640308,OK,51,37.94,No,Stationary,06-01-2024 00:01,06-01-2024 00:26,0.42
06-01-2024 00:06,A008,Lion,Amazon,-1.969947219,30.04657317,OK,46,37.66,No,Stationary,06-01-2024 00:06,06-01-2024 00:18,0.2
06-01-2024 00:11,A008,Lion,Amazon,-1.970120592,30.04673128,OK,46,37.98,No,Stationary,06-01-2024 00:11,06-01-2024 01:38,1.45
06-01-2024 00:16,A008,Lion,Amazon,-1.969956683,30.04666085,OK,51,37.94,No,Stationary,06-01-2024 00:16,06-01-2024 02:07,1.85
06-01-2024 00:21,A008,Lion,Amazon,-1.970004076,30.04670053,OK,52,37.61,No,Stationary,06-01-2024 00:21,06-01-2024 01:50,1.48
06-01-2024 00:26,A008,Lion,Amazon,-1.970191605,30.04633297,OK,51,37.63,No,Stationary,06-01-2024 00:26,06-01-2024 01:57,1.52
06-01-2024 00:31,A008,Lion,Amazon,-1.970123859,30.04654643,OK,52,37.75,No,Stationary,06-01-2024 00:31,06-01-2024 02:23,1.87
06-01-2024 00:36,A008,Lion,Amazon,-1.970022953,30.04670932,OK,46,38.1,No,Stationary,06-01-2024 00:36,06-01-2024 02:18,1.7
06-01-2024 00:41,A008,Lion,Amazon,-1.97002021,30.04648228,OK,47,38.03,No,Stationary,06-01-2024 00:41,06-01-2024 01:19,0.63
06-01-2024 00:46,A008,Lion,Amazon,-1.970204416,30.04665304,OK,48,38.15,No,Stationary,06-01-2024 00:46,06-01-2024 01:41,0.92
06-01-2024 00:51,A008,Lion,Amazon,-1.97019008,30.04665898,OK,51,37.84,No,Stationary,06-01-2024 00:51,06-01-2024 01:27,0.6
06-01-2024 08:56,A008,Lion,Amazon,-1.946585,30.050361,OK,115,35.3,Yes,Walking,06-01-2024 08:56,06-01-2024 08:56,0
06-01-2024 09:01,A008,Lion,Amazon,-1.946610761,30.05008083,OK,112,35.31,Yes,Walking,06-01-2024 09:01,06-01-2024 10:11,1.17
06-01-2024 09:06,A008,Lion,Amazon,-1.946745166,30.05041935,OK,117,35.19,Yes,Walking,06-01-2024 09:06,06-01-2024 10:05,0.98
06-01-2024 09:11,A008,Lion,Amazon,-1.946512212,30.0501019,OK,112,35.31,Yes,Walking,06-01-2024 09:11,06-01-2024 10:40,1.48
06-01-2024 09:16,A008,Lion,Amazon,-1.946512502,30.05060279,OK,116,35.52,Yes,Walking,06-01-2024 09:16,06-01-2024 09:59,0.72
06-01-2024 09:21,A008,Lion,Amazon,-1.946533584,30.05055591,OK,114,35.52,Yes,Walking,06-01-2024 09:21,06-01-2024 09:47,0.43
06-01-2024 09:26,A008,Lion,Amazon,-1.946615837,30.05006719,OK,114,35.38,Yes,Walking,06-01-2024 09:26,06-01-2024 10:02,0.6
06-01-2024 09:31,A008,Lion,Amazon,-1.946670574,30.05045399,OK,112,35.29,Yes,Walking,06-01-2024 09:31,06-01-2024 09:50,0.32
06-01-2024 09:36,A008,Lion,Amazon,-1.946861177,30.0504549,OK,117,35.08,Yes,Walking,06-01-2024 09:36,06-01-2024 09:44,0.13
06-01-2024 09:41,A008,Lion,Amazon,-1.946669222,30.05014449,OK,112,35.5,Yes,Walking,06-01-2024 09:41,06-01-2024 10:21,0.67
06-01-2024 09:46,A008,Lion,Amazon,-1.946788661,30.05049119,OK,117,35.3,Yes,Walking,06-01-2024 09:46,06-01-2024 11:17,1.52
06-01-2024 09:51,A008,Lion,Amazon,-1.9463853,30.05057004,OK,113,35.15,Yes,Walking,06-01-2024 09:51,06-01-2024 11:28,1.62
06-01-2024 09:56,A008,Lion,Amazon,-1.94644666,30.05012852,OK,113,35.05,Yes,Walking,06-01-2024 09:56,06-01-2024 11:37,1.68
06-01-2024 10:01,A008,Lion,Amazon,-1.94670967,30.05059623,OK,113,35.59,Yes,Walking,06-01-2024 10:01,06-01-2024 11:27,1.43
06-01-2024 10:06,A008,Lion,Amazon,-1.946675373,30.05013694,OK,117,35.58,Yes,Walking,06-01-2024 10:06,06-01-2024 11:47,1.68
06-01-2024 10:11,A008,Lion,Amazon,-1.946454306,30.0504066,OK,116,35.06,Yes,Walking,06-01-2024 10:11,06-01-2024 11:43,1.53
06-01-2024 10:16,A008,Lion,Amazon,-1.946830734,30.05031336,OK,116,35.27,Yes,Walking,06-01-2024 10:16,06-01-2024 11:46,1.5
06-01-2024 10:21,A008,Lion,Amazon,-1.946583921,30.05064361,OK,118,35.04,Yes,Walking,06-01-2024 10:21,06-01-2024 11:18,0.95
06-01-2024 10:26,A008,Lion,Amazon,-1.946470566,30.0503018,OK,117,35.39,Yes,Walking,06-01-2024 10:26,06-01-2024 11:15,0.82
06-01-2024 10:31,A008,Lion,Amazon,-1.946736579,30.05033533,OK,116,35.58,Yes,Walking,06-01-2024 10:31,06-01-2024 11:49,1.3
06-01-2024 10:36,A008,Lion,Amazon,-1.946629643,30.05027765,OK,116,35.2,Yes,Walking,06-01-2024 10:36,06-01-2024 10:52,0.27
06-01-2024 15:43,A008,Lion,Congo Basin,-1.95335,30.047613,OK,95,38.6,No,Stationary,06-01-2024 15:43,06-01-2024 15:43,0
06-01-2024 15:48,A008,Lion,Congo Basin,-1.953412768,30.04754584,OK,92,38.45,No,Stationary,06-01-2024 15:48,06-01-2024 16:30,0.7
06-01-2024 15:53,A008,Lion,Congo Basin,-1.953409121,30.04773372,OK,92,38.56,No,Stationary,06-01-2024 15:53,06-01-2024 17:21,1.47
06-01-2024 15:58,A008,Lion,Congo Basin,-1.953633134,30.04775761,OK,97,38.46,No,Stationary,06-01-2024 15:58,06-01-2024 16:06,0.13
06-01-2024 16:03,A008,Lion,Congo Basin,-1.953275646,30.04732944,OK,92,38.61,No,Stationary,06-01-2024 16:03,06-01-2024 16:26,0.38
06-01-2024 16:08,A008,Lion,Congo Basin,-1.953553397,30.0475779,OK,98,38.9,No,Stationary,06-01-2024 16:08,06-01-2024 18:00,1.87
06-01-2024 16:13,A008,Lion,Congo Basin,-1.953372441,30.04737373,OK,92,38.54,No,Stationary,06-01-2024 16:13,06-01-2024 16:31,0.3
06-01-2024 16:18,A008,Lion,Congo Basin,-1.953640649,30.04780982,OK,96,38.85,No,Stationary,06-01-2024 16:18,06-01-2024 18:06,1.8
06-01-2024 16:23,A008,Lion,Congo Basin,-1.953626265,30.04772789,OK,92,38.83,No,Stationary,06-01-2024 16:23,06-01-2024 16:30,0.12
06-01-2024 16:28,A008,Lion,Congo Basin,-1.953619111,30.04736841,OK,96,38.43,No,Stationary,06-01-2024 16:28,06-01-2024 17:58,1.5
06-01-2024 16:33,A008,Lion,Congo Basin,-1.953062303,30.04790256,OK,95,38.59,No,Stationary,06-01-2024 16:33,06-01-2024 17:00,0.45
06-01-2024 16:38,A008,Lion,Congo Basin,-1.95347954,30.04772578,OK,92,38.56,No,Stationary,06-01-2024 16:38,06-01-2024 18:03,1.42
06-01-2024 16:43,A008,Lion,Congo Basin,-1.953114408,30.04772135,OK,93,38.45,No,Stationary,06-01-2024 16:43,06-01-2024 18:13,1.5
06-01-2024 16:48,A008,Lion,Congo Basin,-1.953180937,30.04769791,OK,92,38.73,No,Stationary,06-01-2024 16:48,06-01-2024 17:35,0.78
06-01-2024 16:53,A008,Lion,Congo Basin,-1.953474653,30.0474653,OK,97,38.75,No,Stationary,06-01-2024 16:53,06-01-2024 18:12,1.32
06-01-2024 16:58,A008,Lion,Congo Basin,-1.953567501,30.04766936,OK,95,38.44,No,Stationary,06-01-2024 16:58,06-01-2024 18:49,1.85
06-01-2024 17:03,A008,Lion,Congo Basin,-1.953522757,30.0479095,OK,92,38.81,No,Stationary,06-01-2024 17:03,06-01-2024 17:49,0.77
06-01-2024 17:08,A008,Lion,Congo Basin,-1.953137741,30.04767499,OK,93,38.72,No,Stationary,06-01-2024 17:08,06-01-2024 18:04,0.93
06-01-2024 17:13,A008,Lion,Congo Basin,-1.953304475,30.04753896,OK,96,38.61,No,Stationary,06-01-2024 17:13,06-01-2024 18:32,1.32
06-01-2024 17:18,A008,Lion,Congo Basin,-1.953319707,30.04740594,OK,94,38.48,No,Stationary,06-01-2024 17:18,06-01-2024 19:05,1.78
06-01-2024 17:23,A008,Lion,Congo Basin,-1.95341048,30.04768716,OK,93,38.52,No,Stationary,06-01-2024 17:23,06-01-2024 17:56,0.55
06-01-2024 18:36,A008,Lion,Yellowstone,-1.956144,30.057604,OK,41,39.7,No,Stationary,06-01-2024 15:43,06-01-2024 18:36,2.88
06-01-2024 18:41,A008,Lion,Yellowstone,-1.955996427,30.05760854,OK,40,39.75,No,Stationary,06-01-2024 18:41,06-01-2024 19:02,0.35
06-01-2024 18:46,A008,Lion,Yellowstone,-1.956145734,30.05769182,OK,40,39.77,No,Stationary,06-01-2024 18:46,06-01-2024 20:33,1.78
06-01-2024 18:51,A008,Lion,Yellowstone,-1.956222909,30.05747977,OK,40,39.7,No,Stationary,06-01-2024 18:51,06-01-2024 20:13,1.37
06-01-2024 18:56,A008,Lion,Yellowstone,-1.956233073,30.05783423,OK,44,39.7,No,Stationary,06-01-2024 18:56,06-01-2024 19:01,0.08
06-01-2024 19:01,A008,Lion,Yellowstone,-1.956021575,30.05784074,OK,43,39.74,No,Stationary,06-01-2024 19:01,06-01-2024 19:25,0.4
06-01-2024 19:06,A008,Lion,Yellowstone,-1.956174907,30.0574154,OK,42,39.82,No,Stationary,06-01-2024 19:06,06-01-2024 19:32,0.43
06-01-2024 19:11,A008,Lion,Yellowstone,-1.956251787,30.05767191,OK,43,39.94,No,Stationary,06-01-2024 19:11,06-01-2024 20:48,1.62
06-01-2024 19:16,A008,Lion,Yellowstone,-1.955954953,30.05743916,OK,40,39.7,No,Stationary,06-01-2024 19:16,06-01-2024 20:45,1.48
06-01-2024 19:21,A008,Lion,Yellowstone,-1.956183951,30.05753207,OK,40,39.84,No,Stationary,06-01-2024 19:21,06-01-2024 21:16,1.92
06-01-2024 19:26,A008,Lion,Yellowstone,-1.95595177,30.05788736,OK,40,39.41,No,Stationary,06-01-2024 19:26,06-01-2024 20:45,1.32
06-01-2024 19:31,A008,Lion,Yellowstone,-1.956373291,30.05756299,OK,40,40,No,Stationary,06-01-2024 19:31,06-01-2024 20:56,1.42
06-01-2024 19:36,A008,Lion,Yellowstone,-1.955969044,30.05776098,OK,41,39.54,No,Stationary,06-01-2024 19:36,06-01-2024 20:42,1.1
06-01-2024 19:41,A008,Lion,Yellowstone,-1.955859052,30.0577398,OK,40,39.47,No,Stationary,06-01-2024 19:41,06-01-2024 20:17,0.6
06-01-2024 19:46,A008,Lion,Yellowstone,-1.956430615,30.05731224,OK,41,39.54,No,Stationary,06-01-2024 19:46,06-01-2024 20:45,0.98
06-01-2024 19:51,A008,Lion,Yellowstone,-1.9561645,30.05748977,OK,40,39.76,No,Stationary,06-01-2024 19:51,06-01-2024 20:24,0.55
06-01-2024 19:56,A008,Lion,Yellowstone,-1.95622623,30.05759094,OK,40,39.69,No,Stationary,06-01-2024 19:56,06-01-2024 21:35,1.65
06-01-2024 20:01,A008,Lion,Yellowstone,-1.956277897,30.05779475,OK,41,39.47,No,Stationary,06-01-2024 20:01,06-01-2024 21:48,1.78
06-01-2024 20:06,A008,Lion,Yellowstone,-1.956150721,30.05743809,OK,41,39.66,No,Stationary,06-01-2024 20:06,06-01-2024 20:22,0.27
06-01-2024 20:11,A008,Lion,Yellowstone,-1.955904292,30.05756352,OK,43,39.85,No,Stationary,06-01-2024 20:11,06-01-2024 21:32,1.35
06-01-2024 20:16,A008,Lion,Yellowstone,-1.956364154,30.05761946,OK,43,39.47,No,Stationary,06-01-2024 20:16,06-01-2024 21:39,1.38
06-01-2024 20:21,A008,Lion,Daintree,-1.932967,30.053859,OK,111,37.7,No,Stationary,06-01-2024 15:43,06-01-2024 20:21,4.63
06-01-2024 20:26,A008,Lion,Daintree,-1.933093073,30.05396789,OK,109,37.89,No,Stationary,06-01-2024 20:26,06-01-2024 20:33,0.12
06-01-2024 20:31,A008,Lion,Daintree,-1.932958692,30.0538824,OK,110,37.55,No,Stationary,06-01-2024 20:31,06-01-2024 22:06,1.58
06-01-2024 20:36,A008,Lion,Daintree,-1.932726988,30.05384856,OK,114,37.99,No,Stationary,06-01-2024 20:36,06-01-2024 21:37,1.02
06-01-2024 20:41,A008,Lion,Daintree,-1.932963364,30.05368942,OK,108,37.47,No,Stationary,06-01-2024 20:41,06-01-2024 20:46,0.08
06-01-2024 20:46,A008,Lion,Daintree,-1.933182587,30.05381157,OK,114,37.87,No,Stationary,06-01-2024 20:46,06-01-2024 21:20,0.57
06-01-2024 20:51,A008,Lion,Daintree,-1.932780876,30.05405797,OK,109,37.77,No,Stationary,06-01-2024 20:51,06-01-2024 21:30,0.65
06-01-2024 20:56,A008,Lion,Daintree,-1.932905119,30.05368118,OK,114,37.68,No,Stationary,06-01-2024 20:56,06-01-2024 22:25,1.48
06-01-2024 21:01,A008,Lion,Daintree,-1.932982244,30.0537043,OK,112,37.84,No,Stationary,06-01-2024 21:01,06-01-2024 21:49,0.8
06-01-2024 21:06,A008,Lion,Daintree,-1.933002732,30.05415633,OK,112,37.94,No,Stationary,06-01-2024 21:06,06-01-2024 21:33,0.45
06-01-2024 21:11,A008,Lion,Daintree,-1.933123789,30.05365316,OK,111,37.83,No,Stationary,06-01-2024 21:11,06-01-2024 22:05,0.9
06-01-2024 21:16,A008,Lion,Daintree,-1.932967628,30.05391929,OK,112,37.49,No,Stationary,06-01-2024 21:16,06-01-2024 22:07,0.85
06-01-2024 21:21,A008,Lion,Daintree,-1.933145535,30.05374553,OK,108,37.81,No,Stationary,06-01-2024 21:21,06-01-2024 21:53,0.53
06-01-2024 21:26,A008,Lion,Daintree,-1.933215357,30.05361419,OK,109,37.93,No,Stationary,06-01-2024 21:26,06-01-2024 22:05,0.65
06-01-2024 21:31,A008,Lion,Daintree,-1.932794811,30.05403031,OK,112,37.97,No,Stationary,06-01-2024 21:31,06-01-2024 21:59,0.47
06-01-2024 21:36,A008,Lion,Daintree,-1.932911296,30.05375442,OK,114,37.49,No,Stationary,06-01-2024 21:36,06-01-2024 23:13,1.62
06-01-2024 21:41,A008,Lion,Daintree,-1.932870197,30.05403525,OK,113,37.99,No,Stationary,06-01-2024 21:41,06-01-2024 23:05,1.4
06-01-2024 21:46,A008,Lion,Daintree,-1.932719714,30.05386274,OK,113,37.55,No,Stationary,06-01-2024 21:46,06-01-2024 23:20,1.57
06-01-2024 21:51,A008,Lion,Daintree,-1.932835067,30.05390299,OK,108,37.92,No,Stationary,06-01-2024 21:51,06-01-2024 21:59,0.13
06-01-2024 21:56,A008,Lion,Daintree,-1.933000316,30.05371356,OK,114,37.63,No,Stationary,06-01-2024 21:56,06-01-2024 22:18,0.37
06-01-2024 22:01,A008,Lion,Daintree,-1.933220169,30.05395331,OK,108,37.86,No,Stationary,06-01-2024 22:01,06-01-2024 22:36,0.58
06-01-2024 23:05,A008,Lion,Sundarbans,-1.943929,30.049258,OK,109,36.5,No,Stationary,06-01-2024 15:43,06-01-2024 23:05,7.37
06-01-2024 23:10,A008,Lion,Sundarbans,-1.943887427,30.04952545,OK,108,36.7,No,Stationary,06-01-2024 23:10,07-01-2024 00:02,0.87
06-01-2024 23:15,A008,Lion,Sundarbans,-1.94419615,30.04924091,OK,107,36.7,No,Stationary,06-01-2024 23:15,06-01-2024 23:41,0.43
06-01-2024 23:20,A008,Lion,Sundarbans,-1.944037483,30.04952308,OK,106,36.37,No,Stationary,06-01-2024 23:20,07-01-2024 00:06,0.77
06-01-2024 23:25,A008,Lion,Sundarbans,-1.943792074,30.04930517,OK,106,36.65,No,Stationary,06-01-2024 23:25,06-01-2024 23:57,0.53
06-01-2024 23:30,A008,Lion,Sundarbans,-1.944174666,30.04950279,OK,107,36.25,No,Stationary,06-01-2024 23:30,07-01-2024 00:07,0.62
06-01-2024 23:35,A008,Lion,Sundarbans,-1.943938242,30.04931672,OK,107,36.39,No,Stationary,06-01-2024 23:35,07-01-2024 01:34,1.98
06-01-2024 23:40,A008,Lion,Sundarbans,-1.94398085,30.04909281,OK,108,36.54,No,Stationary,06-01-2024 23:40,06-01-2024 23:57,0.28
06-01-2024 23:45,A008,Lion,Sundarbans,-1.944199825,30.04916481,OK,107,36.65,No,Stationary,06-01-2024 23:45,07-01-2024 00:37,0.87
06-01-2024 23:50,A008,Lion,Sundarbans,-1.943944587,30.04950542,OK,107,36.43,No,Stationary,06-01-2024 23:50,07-01-2024 01:32,1.7
06-01-2024 23:55,A008,Lion,Sundarbans,-1.944107818,30.04922146,OK,111,36.44,No,Stationary,06-01-2024 23:55,07-01-2024 01:33,1.63
07-01-2024 00:00,A008,Lion,Sundarbans,-1.943917757,30.04925725,OK,110,36.74,No,Stationary,07-01-2024 00:00,07-01-2024 01:17,1.28
07-01-2024 00:05,A008,Lion,Sundarbans,-1.943885886,30.04896385,OK,107,36.69,No,Stationary,07-01-2024 00:05,07-01-2024 02:04,1.98
07-01-2024 00:10,A008,Lion,Sundarbans,-1.943862721,30.04947473,OK,109,36.42,No,Stationary,07-01-2024 00:10,07-01-2024 01:41,1.52
07-01-2024 00:15,A008,Lion,Sundarbans,-1.943849351,30.04931876,OK,111,36.7,No,Stationary,07-01-2024 00:15,07-01-2024 00:41,0.43
